bootstrap,case_clusters,ci_lower,ci_upper,condition_id,contrast,estimate,estimator,executor_target,metric,paired_units,stage,writer_target
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,invalid_outcome,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,malformed_output,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,no_action,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.08333333333333333,incremental_text,l1-l0,0.027777777777777776,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.08333333333333333,incremental_text,l2-l1,0.027777777777777776,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.020833333333333332,pooled,l1-l0,0.006944444444444444,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,144,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.020833333333333332,pooled,l2-l1,0.006944444444444444,mean_within_case_paired_difference,deepseek_baseten,paired_discrimination,144,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,provider_error,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.0,incremental_text,l1-l0,-0.027777777777777776,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.0,incremental_text,l2-l1,-0.027777777777777776,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.020833333333333332,0.0,pooled,l1-l0,-0.006944444444444444,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,144,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.020833333333333332,0.0,pooled,l2-l1,-0.006944444444444444,mean_within_case_paired_difference,deepseek_baseten,unauthorized_submission,144,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.06944444444444443,0.08333333333333333,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.125,0.027777777777777776,incremental_text,l2-l1,-0.041666666666666664,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.041666666666666664,incremental_typed,l1-l0,0.013888888888888888,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.041666666666666664,0.041666666666666664,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.041666666666666664,0.06944444444444443,one_shot_text,l2-l1,0.013888888888888888,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.027777777777777776,one_shot_typed,l1-l0,-0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.027777777777777776,0.08333333333333333,one_shot_typed,l2-l1,0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.024305555555555552,0.01736111111111111,pooled,l1-l0,-0.003472222222222222,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.03125,0.03472222222222222,pooled,l2-l1,5.782411586589357e-19,mean_within_case_paired_difference,gptoss_baseten,action_mismatch,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.05555555555555555,0.1111111111111111,incremental_text,l1-l0,0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.16666666666666666,0.1111111111111111,incremental_text,l2-l1,-0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.0,one_shot_text,l1-l0,-0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,authorized_use,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.027777777777777776,0.027777777777777776,pooled,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,authorized_use,144,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.048611111111111105,0.027777777777777776,pooled,l2-l1,-0.006944444444444444,mean_within_case_paired_difference,gptoss_baseten,authorized_use,144,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.05555555555555555,0.027777777777777776,incremental_text,l1-l0,-0.013888888888888888,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.09722222222222221,0.027777777777777776,incremental_text,l2-l1,-0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.041666666666666664,one_shot_typed,l2-l1,0.013888888888888888,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.013888888888888888,0.006944444444444444,pooled,l1-l0,-0.003472222222222222,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.024305555555555552,0.013888888888888888,pooled,l2-l1,-0.003472222222222222,mean_within_case_paired_difference,gptoss_baseten,broader_unsafe_action,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,invalid_outcome,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,malformed_output,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,72,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,pooled,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,no_action,288,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.0,incremental_text,l1-l0,-0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.08333333333333333,incremental_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l1-l0,0.0,mean_within_case_paired_difference,gptoss_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,incremental_typed,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,-0.08333333333333333,0.0,one_shot_text,l1-l0,-0.027777777777777776,mean_within_case_paired_difference,gptoss_baseten,paired_discrimination,36,executor,glm_5_2_baseten
paired_case_cluster_percentile,12,0.0,0.0,one_shot_text,l2-l1,0.0,mean_within_case_paired_difference,gptoss_baseten,paired_discrimination,36,executor,glm_5_2_baseten
