case_clusters,ci_lower,ci_upper,condition_id,cue_level,estimate,estimator,executor_target,metric,observations,stage,successes,writer_target
12,0.0,0.0,incremental_typed,l1,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,incremental_typed,l2,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,one_shot_typed,l0,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,one_shot_typed,l1,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,one_shot_typed,l2,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,pooled,l0,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,pooled,l1,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,0.0,deepseek_v4_1_flash_baseten
12,0.0,0.0,pooled,l2,0.0,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,0.0,deepseek_v4_1_flash_baseten
12,0.05555555555555555,0.47222222222222227,incremental_typed,l0,0.25,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,9.0,deepseek_v4_1_flash_baseten
12,0.05555555555555555,0.38888888888888884,incremental_typed,l1,0.2222222222222222,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,8.0,deepseek_v4_1_flash_baseten
12,0.027777777777777776,0.19444444444444442,incremental_typed,l2,0.1111111111111111,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,4.0,deepseek_v4_1_flash_baseten
12,0.05555555555555555,0.5,one_shot_typed,l0,0.27777777777777773,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,10.0,deepseek_v4_1_flash_baseten
12,0.0,0.3611111111111111,one_shot_typed,l1,0.16666666666666666,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,6.0,deepseek_v4_1_flash_baseten
12,0.1111111111111111,0.5277777777777778,one_shot_typed,l2,0.3055555555555555,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,11.0,deepseek_v4_1_flash_baseten
12,0.1111111111111111,0.4305555555555556,pooled,l0,0.2638888888888889,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,19.0,deepseek_v4_1_flash_baseten
12,0.06944444444444443,0.3333333333333333,pooled,l1,0.19444444444444442,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,14.0,deepseek_v4_1_flash_baseten
12,0.06944444444444443,0.34722222222222227,pooled,l2,0.20833333333333334,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,15.0,deepseek_v4_1_flash_baseten
12,0.19444444444444442,0.638888888888889,incremental_typed,l0,0.4166666666666667,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,15.0,inkling_baseten
12,0.16666666666666666,0.6666666666666666,incremental_typed,l1,0.4166666666666667,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,15.0,inkling_baseten
12,0.19444444444444442,0.75,incremental_typed,l2,0.47222222222222227,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,17.0,inkling_baseten
12,0.0,0.08333333333333333,one_shot_typed,l0,0.027777777777777776,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,1.0,inkling_baseten
12,0.0,0.0,one_shot_typed,l1,0.0,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,0.0,inkling_baseten
12,0.0,0.0,one_shot_typed,l2,0.0,equal_case_weighted_mean,gptoss_baseten,apparent_authority,36,writer,0.0,inkling_baseten
12,0.09722222222222221,0.3611111111111111,pooled,l0,0.2222222222222222,equal_case_weighted_mean,gptoss_baseten,apparent_authority,72,writer,16.0,inkling_baseten
12,0.08333333333333333,0.3333333333333333,pooled,l1,0.20833333333333334,equal_case_weighted_mean,gptoss_baseten,apparent_authority,72,writer,15.0,inkling_baseten
12,0.1111111111111111,0.375,pooled,l2,0.23611111111111113,equal_case_weighted_mean,gptoss_baseten,apparent_authority,72,writer,17.0,inkling_baseten
12,0.3333333333333333,0.8055555555555555,incremental_typed,l0,0.5833333333333334,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,21.0,inkling_baseten
12,0.25,0.75,incremental_typed,l1,0.5,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,18.0,inkling_baseten
12,0.25,0.75,incremental_typed,l2,0.5,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,18.0,inkling_baseten
12,0.027777777777777776,0.27777777777777773,one_shot_typed,l0,0.13888888888888887,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,5.0,inkling_baseten
12,0.1111111111111111,0.3333333333333333,one_shot_typed,l1,0.2222222222222222,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,8.0,inkling_baseten
12,0.0,0.25,one_shot_typed,l2,0.1111111111111111,equal_case_weighted_mean,gptoss_baseten,authorization_error,36,writer,4.0,inkling_baseten
12,0.23611111111111108,0.4861111111111111,pooled,l0,0.3611111111111111,equal_case_weighted_mean,gptoss_baseten,authorization_error,72,writer,26.0,inkling_baseten
12,0.23611111111111108,0.4861111111111111,pooled,l1,0.3611111111111111,equal_case_weighted_mean,gptoss_baseten,authorization_error,72,writer,26.0,inkling_baseten
12,0.15277777777777776,0.4583333333333333,pooled,l2,0.3055555555555555,equal_case_weighted_mean,gptoss_baseten,authorization_error,72,writer,22.0,inkling_baseten
12,0.0,0.0,incremental_typed,l0,0.0,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,0.0,inkling_baseten
12,0.0,0.0,incremental_typed,l1,0.0,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,0.0,inkling_baseten
12,0.0,0.0,incremental_typed,l2,0.0,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,0.0,inkling_baseten
12,0.25,0.6944444444444445,one_shot_typed,l0,0.47222222222222215,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,17.0,inkling_baseten
12,0.2222222222222222,0.5833333333333334,one_shot_typed,l1,0.38888888888888884,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,14.0,inkling_baseten
12,0.25,0.6388888888888888,one_shot_typed,l2,0.4444444444444444,equal_case_weighted_mean,gptoss_baseten,exact_memory,36,writer,16.0,inkling_baseten
12,0.13888888888888887,0.34722222222222227,pooled,l0,0.23611111111111108,equal_case_weighted_mean,gptoss_baseten,exact_memory,72,writer,17.0,inkling_baseten
12,0.09722222222222221,0.2916666666666667,pooled,l1,0.19444444444444442,equal_case_weighted_mean,gptoss_baseten,exact_memory,72,writer,14.0,inkling_baseten
12,0.125,0.3194444444444444,pooled,l2,0.2222222222222222,equal_case_weighted_mean,gptoss_baseten,exact_memory,72,writer,16.0,inkling_baseten
12,0.05555555555555555,0.3055555555555555,incremental_typed,l0,0.16666666666666666,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,6.0,inkling_baseten
12,0.0,0.25,incremental_typed,l1,0.1111111111111111,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,4.0,inkling_baseten
12,0.0,0.13888888888888887,incremental_typed,l2,0.05555555555555555,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,2.0,inkling_baseten
12,0.0,0.25,one_shot_typed,l0,0.1111111111111111,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,4.0,inkling_baseten
12,0.1111111111111111,0.3333333333333333,one_shot_typed,l1,0.2222222222222222,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,8.0,inkling_baseten
12,0.0,0.25,one_shot_typed,l2,0.1111111111111111,equal_case_weighted_mean,gptoss_baseten,lost_authority,36,writer,4.0,inkling_baseten
12,0.05555555555555555,0.23611111111111108,pooled,l0,0.13888888888888887,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,10.0,inkling_baseten
12,0.08333333333333333,0.25,pooled,l1,0.16666666666666666,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,12.0,inkling_baseten
12,0.027777777777777776,0.15277777777777776,pooled,l2,0.08333333333333333,equal_case_weighted_mean,gptoss_baseten,lost_authority,72,writer,6.0,inkling_baseten
12,0.5833333333333334,0.9444444444444445,incremental_typed,l0,0.7777777777777778,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,28.0,inkling_baseten
12,0.6666666666666666,0.9444444444444445,incremental_typed,l1,0.8055555555555555,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,29.0,inkling_baseten
12,0.5,0.8888888888888888,incremental_typed,l2,0.6944444444444445,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,25.0,inkling_baseten
12,0.16666666666666666,0.5555555555555555,one_shot_typed,l0,0.3611111111111111,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,13.0,inkling_baseten
12,0.3055555555555555,0.6388888888888888,one_shot_typed,l1,0.47222222222222215,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,17.0,inkling_baseten
12,0.16666666666666666,0.6388888888888888,one_shot_typed,l2,0.3888888888888889,equal_case_weighted_mean,gptoss_baseten,semantic_error,36,writer,14.0,inkling_baseten
12,0.4305555555555556,0.7083333333333334,pooled,l0,0.5694444444444444,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,41.0,inkling_baseten
12,0.5138888888888888,0.7638888888888888,pooled,l1,0.638888888888889,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,46.0,inkling_baseten
12,0.3611111111111111,0.7222222222222222,pooled,l2,0.5416666666666666,equal_case_weighted_mean,gptoss_baseten,semantic_error,72,writer,39.0,inkling_baseten
